queue_rank,set_key,set_name,card_number,card_name,stamp_label,variant_key,blocker_class,source_state,accepted_evidence_rule,rejected_evidence_rule,general_web_url,image_search_url,ebay_active_url,ebay_sold_url,worthpoint_url,tcgplayer_url,pricecharting_url
11,me02,Phantasmal Flames,26,Suicune,EB Games Stamp,eb_games_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Suicune%22%20%2226%22%20%22Phantasmal%20Flames%22%20%22EB%20Games%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
12,pl3,Supreme Victors,136,Cynthia's Guidance,"PokéBall Stamped, Player Rewards Promo; 2009 2010",pok_ball_stamped_player_rewards_promo_2009_2010,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Cynthia's%20Guidance%22%20%22136%22%20%22Supreme%20Victors%22%20%22Pok%C3%A9Ball%20Stamped%2C%20Player%20Rewards%20Promo%3B%202009%202010%22%20%22Pokemon%20card%22%20scan%20front&type=prices
13,sm10,Unbroken Bonds,129,Melmetal,Unbroken Bonds Stamp,unbroken_bonds_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Melmetal%22%20%22129%22%20%22Unbroken%20Bonds%22%20%22Unbroken%20Bonds%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
14,sm8,Lost Thunder,59,Suicune,Legendary PokéMon Stamp,legendary_pok_mon_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Suicune%22%20%2259%22%20%22Lost%20Thunder%22%20%22Legendary%20Pok%C3%A9Mon%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
15,sm9,Team Up,19,Moltres,Team Up Stamp,team_up_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Moltres%22%20%2219%22%20%22Team%20Up%22%20%22Team%20Up%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
16,smp,SM Black Star Promos,SM86,Pikachu,Alolan Raichu Half Deck 14 Stamp,alolan_raichu_half_deck_14_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Pikachu%22%20%22SM86%22%20%22SM%20Black%20Star%20Promos%22%20%22Alolan%20Raichu%20Half%20Deck%2014%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
17,sv10,Destined Rivals,51,Team Rocket's Articuno,Destined Rivals Stamp,destined_rivals_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Team%20Rocket's%20Articuno%22%20%2251%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
18,sv10,Destined Rivals,70,Team Rocket's Zapdos,Destined Rivals Stamp,destined_rivals_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Team%20Rocket's%20Zapdos%22%20%2270%22%20%22Destined%20Rivals%22%20%22Destined%20Rivals%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
19,swsh11,Lost Origin,76,Hisuian Zoroark,Lost Origin Stamp,lost_origin_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Hisuian%20Zoroark%22%20%2276%22%20%22Lost%20Origin%22%20%22Lost%20Origin%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
20,swsh12,Silver Tempest,131,Dragonite,Silver Tempest Stamp,silver_tempest_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Dragonite%22%20%22131%22%20%22Silver%20Tempest%22%20%22Silver%20Tempest%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
21,swsh3,Darkness Ablaze,150,Bunnelby,"Play! PokéMon, Thank You Stamp",play_pok_mon_thank_you_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Bunnelby%22%20%22150%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
22,swsh3,Darkness Ablaze,172,Turbo Patch,"Play! PokéMon, Thank You Stamp",play_pok_mon_thank_you_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Turbo%20Patch%22%20%22172%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
23,swsh3,Darkness Ablaze,36,Galarian Mr. Rime,"Play! PokéMon, Thank You Stamp",play_pok_mon_thank_you_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Galarian%20Mr.%20Rime%22%20%2236%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
24,swsh3,Darkness Ablaze,78,Dedenne,"Play! PokéMon, Thank You Stamp",play_pok_mon_thank_you_stamp,individual_event_scan_needed,existing_exact_fixtures_already_absorbed_or_unmatched,Accept only if one source proves set + card number + card name + exact stamp/variant + active finish on the same listing/page/scan.,"Reject title-only, generic stamp-family, set-wide, era-wide, or finish-inferred evidence.",https://www.google.com/search?q=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.google.com/search?tbm=isch&q=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.ebay.com/sch/i.html?_nkw=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&LH_Sold=1&LH_Complete=1,https://www.worthpoint.com/inventory/search?query=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.tcgplayer.com/search/pokemon/product?productLineName=pokemon&q=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front,https://www.pricecharting.com/search-products?q=%22Dedenne%22%20%2278%22%20%22Darkness%20Ablaze%22%20%22Play!%20Pok%C3%A9Mon%2C%20Thank%20You%20Stamp%22%20%22Pokemon%20card%22%20scan%20front&type=prices
